Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Sector,Industry,"High, 52 weeks","High, 52 weeks - Currency","Low, 52 weeks","Low, 52 weeks - Currency",Exchange,Free float %,"Performance %, Year to date"
REFEX,Refex Industries Limited,333.75,INR,-1.3303769401330376,37556,0.7263752990621488,Energy minerals,Coal,463.5,INR,188,INR,BSE,42.4294,28.365384615384617
LLOYDSENT,Lloyds Enterprises Limited,77.82,INR,-1.3313046785850275,12396021,2.5944644235819743,Distribution services,Wholesale distributors,80.8204956,INR,40.69,INR,NSE,30.5703,29.916527545909844
SETL,Standard Engineering Technology Ltd,273.85,INR,-1.3330931363718208,1343982,0.6755026342191198,Health technology,Medical specialties,305.3,INR,104.56,INR,NSE,23.7945,80.16447368421053
WINDMACHIN,Windsor Machines Limited,310.8,INR,-1.3333333333333297,5396,1.2810711996391348,Producer manufacturing,Industrial machinery,367.6,INR,199.95,INR,BSE,57.415099999999995,15.970149253731346
HEXT,Hexaware Technologies Limited,558.65,INR,-1.333451077357836,685284,0.34011849085708584,Technology services,Packaged software,882.05,INR,400.2,INR,NSE,23.786300000000004,-26.97862884778772
KALPATARU,Kalpataru Ltd.,281.1,INR,-1.333801333801318,62483,0.6712957491657553,Finance,Real estate development,434.65,INR,258,INR,NSE,17.124499999999998,-18.284883720930228
SAKTHIFIN,Sakthi Finance Limited,28.84,INR,-1.3342456380431083,2256,0.4401951219512195,Finance,Finance/Rental/Leasing,49.8,INR,20.2,INR,BSE,,-26.9873417721519
NAVNETEDUL,Navneet Education Limited,148.52,INR,-1.3352820035873187,279411,1.0628607555067637,Producer manufacturing,Office equipment/Supplies,168.5,INR,121.5,INR,NSE,40.5397,3.998319445416993
LICI,Life Insurance Corp. of India,435.4,INR,-1.3369589848175922,3063959,1.1074845086543446,Finance,Life/Health insurance,468.475,INR,360.75,INR,NSE,3.500000000000008,1.8479532163742638
ALEMBICLTD,Alembic Limited,88.5,INR,-1.3377926421404713,8820,0.726661558614894,Health technology,Pharmaceuticals: major,122.4,INR,70.64,INR,BSE,27.9366,-12.462908011869432
TRAVELFOOD,Travel Food Services Limited,1319.9,INR,-1.338017640902965,32796,1.441303659951482,Consumer services,Restaurants,1445,INR,1008.5,INR,NSE,13.808400000000004,12.619453924914684
BLISSGVS,Bliss GVS Pharma Limited,522.9,INR,-1.3396226415094383,10715,0.3221984670389314,Health technology,Pharmaceuticals: major,552.9,INR,118.35,INR,BSE,40.203,219.8165137614679
COFFEEDAY,Coffee Day Enterprises Ltd,31.65,INR,-1.3403990024937649,28191,0.4035835920958259,Consumer services,Restaurants,51.49,INR,21.05,INR,BSE,82.5506,-12.90588882773804
ICICIAMC,ICICI Prudential Asset Management Company Ltd.,3166.5,INR,-1.3413095293732822,202596,6.920893243284791,Finance,Investment managers,3609.85,INR,2528.9,INR,BSE,11.29610000000002,19.086122602482135
ARKADE,Arkade Developers Limited,138.96,INR,-1.3418530351437603,807150,0.7291547911201656,Consumer durables,Homebuilding,213.69,INR,92.62,INR,NSE,17.740000000000002,2.01894134057705
TECHM,Tech Mahindra Limited,1484.3,INR,-1.3426387504154234,2011058,0.8306535100893196,Technology services,Information technology services,1854,INR,1304.1,INR,NSE,64.8598,-6.706473915776244
PARKHOSPS,Park Medi World Limited,286.55,INR,-1.3427440179032457,355311,0.3660804649417973,Health services,Hospital/Nursing management,305,INR,138.1,INR,NSE,16.2206,93.65411907819154
APCL,Anjani Portland Cement Limited,103.59,INR,-1.3428571428571396,6316,0.664394513170074,Non-energy minerals,Construction materials,155,INR,98.35,INR,NSE,18.9584,-22.578475336322875
FACT,Fertilizers & Chemicals Travancore Ltd.,844.35,INR,-1.3436934042180289,55501,0.37274159600374485,Process industries,Chemicals: agricultural,1058.6,INR,652.1,INR,NSE,1.438300000000003,-7.463422653296073
UTTAMSUGAR,Uttam Sugar Mills Limited,234.06,INR,-1.344573234984193,90158,0.7500222532612466,Process industries,Agricultural commodities/Milling,299,INR,181.1,INR,NSE,19.82,-8.211764705882352
MAFATIND,Mafatlal Industries Limited,135,INR,-1.3446360713241767,40283,0.6127409597777991,Process industries,Textiles,157.77,INR,124.07,INR,NSE,24.786199999999997,-1.4598540145985401
KHAITANLTD,Khaitan India Ltd.,131.11,INR,-1.346877351392018,695,0.3354085227546933,Consumer durables,Electronics/Appliances,150.96,INR,85,INR,NSE,,27.725280077934737
MWL,Mangalam Worldwide Ltd.,36.6,INR,-1.3477088948787062,67078,0.8559590332019412,Non-energy minerals,Steel,41.85,INR,35.6,INR,BSE,18.793000000000003,-3.3535780301029736
RUBFILA,Rubfila International Limited,73.16,INR,-1.348435814455232,12963,0.49856925278072645,Process industries,Industrial specialties,92.2,INR,57.31,INR,NSE,32.249900000000004,-3.6100131752305784
GOKUL,Gokul Refoils & Solvent Ltd.,40.95,INR,-1.3490725126475434,16020,0.871040354941177,Process industries,Agricultural commodities/Milling,47.4,INR,31.07,INR,BSE,12.264499999999998,6.8075117370892
SOUTHBANK,South Indian Bank Limited,45.33,INR,-1.3492927094668217,1214261,0.7516656586772397,Finance,Major banks,49.9,INR,28.13,INR,BSE,95.15480000000001,18.262457605009132
WHEELS,Wheels India Limited,1469.5,INR,-1.3493555316863528,77685,0.3119637714827725,Producer manufacturing,Auto parts: OEM,1808,INR,705.85,INR,NSE,41.6914,69.77644272427938
AERONEU,Aeroflex Neu Limited,87.7,INR,-1.3498312710911167,1202,0.4635378504492692,Process industries,Containers/Packaging,125,INR,58.55,INR,BSE,29.2864,18.43349088453748
SANGHVIMOV,Sanghvi Movers Limited,430.8,INR,-1.3510419051980713,417728,0.8915382111738938,Finance,Finance/Rental/Leasing,473,INR,223.8,INR,NSE,42.3329,23.828686404139134
RIDDHI,Riddhi Siddhi Gluco Biols Limited,730,INR,-1.3513513513513513,691,0.13298947246867723,Process industries,Pulp & paper,861.95,INR,405,INR,BSE,24.3651,68.20276497695852
CARYSIL,Carysil Limited,1167.6,INR,-1.3518080432578576,34587,0.4178814148065364,Consumer durables,Home furnishings,1247.9,INR,732.1,INR,NSE,53.3504,30.45810055865921
PLAZACABLE,Plaza Wires Limited,43.04,INR,-1.3522805409122243,15997,0.7198592411260709,Producer manufacturing,Electrical products,65,INR,27,INR,NSE,28.0694,2.7207637231503594
EXPLEOSOL,Expleo Solutions Limited,805.9,INR,-1.3525919578921681,757,0.32769144192892175,Technology services,Information technology services,1299.95,INR,644.1,INR,BSE,28.895300000000002,-16.91752577319588
ELNET,Elnet Technologies Limited,324.45,INR,-1.3529948312556974,1496,1.8071998067165984,Finance,Real estate development,411,INR,285.05,INR,BSE,,-7.286755250750107
TECHM,Tech Mahindra Limited,1483.7,INR,-1.3530135301352952,51411,0.35872152210514713,Technology services,Information technology services,1850,INR,1304.25,INR,BSE,64.8598,-6.688468916071816
HEROMOTOCO,Hero Motocorp Limited,4884.6,INR,-1.3530979885289602,50995,1.9221635883905013,Consumer durables,Motor vehicles,6390,INR,4196.2,INR,BSE,64.7978,-15.76242541303073
KMCSHIL,KMC Speciality Hospitals (India) Limited,131.2,INR,-1.3533834586466251,60888,0.2346335777111974,Health services,Hospital/Nursing management,145.9,INR,62.5,INR,BSE,22.5125,68.63753213367609
JYOTI,Jyoti Limited,58.3,INR,-1.3536379018612594,7582,0.4547908394016099,Producer manufacturing,Electrical products,116,INR,48.5,INR,BSE,91.16340000000001,-31.452087007642564
FCL,Fineotex Chemical Limited,35.69,INR,-1.354339414040912,6788597,0.9404438061096209,Process industries,Industrial specialties,47.18,INR,19.1,INR,NSE,32.1584,44.72830494728304
WEBELSOLAR,Websol Energy System Limited,98.32,INR,-1.354469750175588,1077217,0.5829259400817652,Electronic technology,Semiconductors,157.3,INR,50.4,INR,NSE,65.739,9.524339979948756
KALPATARU,Kalpataru Ltd.,280.15,INR,-1.3556338028169095,3887,1.1075967401835072,Finance,Real estate development,434.35,INR,256.65,INR,BSE,17.124499999999998,-19.58955223880597
RMC,RMC Switchgears Ltd.,290.6,INR,-1.357773251866938,5583,0.8415863971419486,Producer manufacturing,Electrical products,897,INR,245,INR,BSE,32.7148,-30.060168471720814
PFIZER,PFIZER LIMITED,4678.4,INR,-1.359927470534905,2861,1.6516568525574413,Health technology,Pharmaceuticals: major,5878.55,INR,4361,INR,BSE,33.058499999999995,-5.161159537806616
MODMA,Modern Malleables Ltd.,58,INR,-1.3605442176870701,2500,1.893939393939394,Producer manufacturing,Metal fabrication,85.79,INR,1.65,INR,BSE,,790.937019969278
TEXRAIL,Texmaco Rail & Engineering Limited,115.85,INR,-1.3622818220519444,78542,0.33594977392191144,Producer manufacturing,Trucks/Construction/Farm machinery,163.6,INR,78.15,INR,BSE,51.4668,-15.928882438316412
SPML,Speciality Medicines Ltd.,181,INR,-1.3623978201634876,4000,0.22346368715083798,Distribution services,Medical distributors,381.2,INR,121.1,INR,BSE,,45.96774193548387
SAMHI,Samhi Hotels Limited,175.63,INR,-1.364708525216223,639314,0.9303474195975802,Consumer services,Hotels/Resorts/Cruise lines,254.5,INR,127,INR,NSE,74.5827,-3.9223194748358945
FRONTCORP,Frontline Corp. Ltd.,35.4,INR,-1.3652828085817832,1,0.004786979415988511,Distribution services,Wholesale distributors,61.49,INR,25.05,INR,BSE,,-1.5572858731924424
INDUSTOWER,Indus Towers Limited,404.2,INR,-1.3665202537823384,130363,0.1489288247186,Finance,Finance/Rental/Leasing,481.55,INR,312.6,INR,BSE,45.92950000000018,-4.218009478672989
SWARAJENG,Swaraj Engines Ltd,3753,INR,-1.366622864651774,451,0.223300490171808,Producer manufacturing,Auto parts: OEM,4725.95,INR,3300,INR,BSE,42.5904,4.453103256331756
THELEELA,Leela Palaces Hotels & Resorts Limited,494.2,INR,-1.3671290290390226,62542,1.8183615498899541,Consumer services,Hotels/Resorts/Cruise lines,511,INR,381.05,INR,BSE,24.0928,14.265895953757223
MOTILALOFS,Motilal Oswal Financial Services Limited,966.6,INR,-1.367346938775508,35912,0.783125042250634,Technology services,Internet software/Services,1097,INR,616.05,INR,BSE,22.9996,12.834880056032222
KRYPTONQ,Krypton Industries Ltd,40.39,INR,-1.3675213675213729,1304,0.11827986249058907,Consumer durables,Automotive aftermarket,57.21,INR,26.5,INR,BSE,,0.09913258983890742
SHRIGANG,Shri Gang Industries and Allied Products Ltd,68.4,INR,-1.3698630136986139,8929,0.809431430850678,Consumer non-durables,Food: specialty/candy,109,INR,61.41,INR,BSE,,0.8700781595634912
ELFIN,Elfin Agro India Limited,72,INR,-1.36986301369863,3000,0.5,Process industries,Agricultural commodities/Milling,78,INR,47.3,INR,BSE,,52.21987315010572
SHRIKRISH,Shri Krishna Devcon Limited,38.85,INR,-1.3709063214013688,41499,2.623762376237624,Finance,Real estate development,56,INR,35,INR,NSE,,-2.8749999999999964
JAGSNPHARM,Jagsonpal Pharmaceuticals Ltd.,226.6,INR,-1.3710554951033758,3626,0.1121676885289514,Health technology,Pharmaceuticals: generic,301.8,INR,154.9,INR,BSE,24.135300000000004,17.959396147839666
SHREERAMA,Shree Rama Multi-Tech Limited,42.42,INR,-1.3717740060450974,32373,0.32911732143455985,Process industries,Containers/Packaging,71.99,INR,39.4,INR,NSE,32.323800000000006,-38.2532751091703
MACPLASQ,Machino Plastics Limited,280,INR,-1.3737231419513833,586,0.8332148443054174,Producer manufacturing,Auto parts: OEM,444,INR,214.9,INR,BSE,,-11.082883455065094
RAMAVISION,Rama Vision Limited,140,INR,-1.3737231419513833,737,0.1451730454823015,Distribution services,Medical distributors,190.85,INR,74,INR,BSE,,13.728675873273765
VGL,Varvee Global Limited,62.38,INR,-1.3754940711462411,559,0.16444562115729708,Process industries,Textiles,84.075,INR,44.25,INR,BSE,82.6056,-14.955691888207214
PCBL,PCBL Chemical Limited,319.05,INR,-1.3755795981452825,35668,0.4460339890204709,Process industries,Industrial specialties,430,INR,226.3,INR,BSE,44.4907,5.331792670848476
BORORENEW,Borosil Renewables Limited,638,INR,-1.37579223991343,49650,0.9020974446931597,Process industries,Industrial specialties,720.85,INR,374.7,INR,BSE,39.2294,18.104405775638643
IOB,Indian Overseas Bank,33.68,INR,-1.3762811127379178,2480783,0.9389293218077784,Finance,Major banks,41.8,INR,31.2,INR,NSE,7.5615999999999985,-6.4444444444444455
MUTHOOTFIN,Muthoot Finance Ltd,3016.4,INR,-1.3764917443191078,691484,0.6069114906845927,Finance,Finance/Rental/Leasing,4149.5,INR,2476.6,INR,NSE,26.6533,-20.652374062869917
ITI,ITI Limited,286.55,INR,-1.3766993632765445,203182,0.6156131134785767,Communications,Major telecommunications,372.85,INR,237,INR,NSE,1.8996999999999893,-8.274647887323933
NUCLEUS,Nucleus Software Exports Limited,762.75,INR,-1.3770364623739304,26915,0.7072583654356543,Technology services,Information technology services,1168.6,INR,690,INR,NSE,26.298,-16.369716572556325
HERANBA,Heranba Industries Limited,180.72,INR,-1.3806275579809009,37065,1.1509690000714212,Process industries,Chemicals: agricultural,403.7,INR,155.38,INR,NSE,25.0577,-27.27565392354125
BHARATRAS,Bharat Rasayan Limited,1362.45,INR,-1.3825051572509073,1023,0.980072810883311,Process industries,Chemicals: agricultural,3030.25,INR,1202.05,INR,BSE,25.009400000000003,-39.44532100713348
GANDHAR,Gandhar Oil Refinery (India) Limited,203.27,INR,-1.38268969532311,461951,0.3998289727589784,Process industries,Industrial specialties,209.8,INR,115,INR,NSE,33.435700000000004,31.498253331608225
BHAGERIA,Bhageria Industries Ltd.,207.53,INR,-1.3828169549515286,11731,0.185864123201726,Process industries,Chemicals: specialty,244.6,INR,127.51,INR,NSE,19.1295,14.152915291529148
MALLCOM,Mallcom (India) Ltd.,1072.95,INR,-1.3832720588235252,137,0.5477808876449388,Consumer non-durables,Apparel/Footwear,1529.5,INR,926,INR,BSE,16.973800000000004,-10.475594493116393
LGEINDIA,LG Electronics India Limited,1527,INR,-1.3852562239659043,17226,0.3301233219306063,Consumer durables,Electronics/Appliances,1736.4,INR,1300.4,INR,BSE,15,0.31533307055577153
POEL,POCL Enterprises Ltd,177.95,INR,-1.3854253255749516,28174,0.3747444531197004,Process industries,Chemicals: specialty,290,INR,142,INR,BSE,49.4775,-12.619690645715698
VINATIORGA,Vinati Organics Limited,1313,INR,-1.3857073115776066,1498,0.2666951521301786,Process industries,Chemicals: specialty,2013.2,INR,1204,INR,BSE,24.676199999999998,-17.056222362602654
AVANTIFEED,Avanti Feeds Limited,935.45,INR,-1.386253426101621,234559,0.7522685856610521,Process industries,Agricultural commodities/Milling,1593.8,INR,614.25,INR,NSE,29.358399999999996,11.688854396752443
DATAPATTNS,Data Patterns (India) Limited,4214.55,INR,-1.3863540642987504,44400,0.7191995503382976,Electronic technology,Electronic production equipment,4955,INR,2131,INR,BSE,43.973800000000004,60.6277155270981
SICAGEN,Sicagen India Limited,51.88,INR,-1.3875689032503267,16421,2.276962755484068,Distribution services,Wholesale distributors,61.5,INR,50.56,INR,NSE,,-6.522522522522518
TIPSMUSIC,Tips Music Limited,703.2,INR,-1.3883045856121128,8563,0.4793680828075754,Consumer services,Movies/Entertainment,726.05,INR,482.75,INR,BSE,34.428000000000004,25.582641307259575
MOTHERSON,Samvardhana Motherson International Limited,142.06,INR,-1.3883104262113009,12934232,0.7223420274168614,Producer manufacturing,Auto parts: OEM,155.25,INR,89.7,INR,NSE,41.8173,17.990033222591357
WAAREERTL,Waaree Renewable Technologies Ltd,994,INR,-1.3888888888888888,18305,0.750134208660659,Utilities,Alternative power generation,1358.5,INR,780,INR,BSE,24.6254,2.263374485596708
ASAHISONG,Asahi Songwon Colors Ltd.,283.85,INR,-1.3896126454750737,752,0.7059044400638325,Process industries,Chemicals: specialty,462.9,INR,179.25,INR,BSE,25.7567,5.77603875535681
TVSMOTOR,TVS Motor Company Limited,3607,INR,-1.390160886859765,158805,4.929490024926045,Consumer durables,Motor vehicles,3970,INR,2730,INR,BSE,49.3851,-3.8646055437100215
ESCORTS,Escorts Kubota Limited,2928.4,INR,-1.3907128666195148,45372,0.4207913905257945,Producer manufacturing,Auto parts: OEM,4180,INR,2700,INR,NSE,29.7382,-21.300725611394782
NATHBIOGEN,Nath Bio-Genes (India) Ltd.,163,INR,-1.3914095583787123,532,0.5981560602653474,Process industries,Agricultural commodities/Milling,207,INR,126.75,INR,BSE,54.4103,5.29715762273901
SURYAROSNI,Surya Roshni Limited,247.95,INR,-1.3919268244183733,287817,0.4153467175405076,Non-energy minerals,Steel,351.2,INR,187.35,INR,NSE,31.317099999999996,-9.292116334369869
INDBANK,Indbank Merchant Banking Services Limited,33.29,INR,-1.3921800947867264,5905,0.4987710214458869,Finance,Investment banks/Brokers,47,INR,29,INR,BSE,32.7613,-2.518301610541726
PKTEA,Peria Karamalai Tea & Produce Co. Ltd.,718.85,INR,-1.3923182441700928,47,0.08064516129032259,Process industries,Agricultural commodities/Milling,998,INR,567.2,INR,NSE,,-18.686725863921716
MIDWESTLTD,Midwest Limited,1310,INR,-1.3925479864508845,1191,0.7304507819687213,Non-energy minerals,Construction materials,1856.6,INR,1048.65,INR,BSE,15.209600000000002,-23.86819317719533
VENUSPIPES,Venus Pipes & Tubes Ltd.,1770,INR,-1.392757660167131,7823,0.784559531450577,Non-energy minerals,Steel,1870,INR,888.45,INR,BSE,49.290099999999995,52.9818496110631
SICAGEN,Sicagen India Limited,51.65,INR,-1.393661702940061,2548,2.271754636233952,Distribution services,Wholesale distributors,79.4,INR,42.13,INR,BSE,,-16.680109695112122
TIPSMUSIC,Tips Music Limited,703.8,INR,-1.3940455341506195,149425,0.4457023170853201,Consumer services,Movies/Entertainment,726.75,INR,481.15,INR,NSE,34.428000000000004,26.174256005736826
RAYMONDLSL,Raymond Lifestyle Limited,732,INR,-1.39422105475854,112806,1.3250234039779127,Consumer non-durables,Apparel/Footwear,1350,INR,696.25,INR,NSE,35.8692,-29.790907347017068
BYKE,Byke Hospitality Ltd.,33.19,INR,-1.3963161021984518,18606,0.693785167480172,Consumer services,Hotels/Resorts/Cruise lines,82.43,INR,26.25,INR,NSE,96.85549999999999,-35.61590688651795
DCXINDIA,DCX Systems Limited,193.47,INR,-1.3964629733448901,1008180,0.8270509601307099,Producer manufacturing,Electrical products,286,INR,153.3,INR,NSE,44.726400000000005,-0.36564012771655574
HARSHA,Harsha Engineers International Ltd.,416.55,INR,-1.3966149840217723,145984,0.6635901799708351,Producer manufacturing,Metal fabrication,469,INR,313.3,INR,NSE,23.122,10.622759261718231
BALMLAWRIE,Balmer Lawrie & Co. Ltd.,176.5,INR,-1.3966480446927374,8665,0.9737924524061071,Producer manufacturing,Industrial conglomerates,238,INR,148.35,INR,BSE,36.2579,-4.284164859002172
QFIL,Quality Foils (India) Limited,60,INR,-1.396877567789649,1000,0.09900990099009901,Non-energy minerals,Steel,81,INR,38,INR,NSE,,-4.458598726114645
NAZARA,Nazara Technologies Ltd.,303.45,INR,-1.3972380178716528,69848,1.210512086403749,Technology services,Packaged software,362.5,INR,67.5,INR,BSE,64.1048,10.345454545454542
TATACAP,Tata Capital Ltd.,355.9,INR,-1.3990857459481956,791479,0.4782629319473915,Finance,Finance/Rental/Leasing,379.95,INR,296,INR,NSE,11.420500000000002,3.5044350734331697
SHARVAYA,Sharvaya Metals Limited,98.6,INR,-1.4000000000000057,17400,2.685185185185185,Non-energy minerals,Other metals/Minerals,219,INR,78,INR,BSE,26.3712,-38.35573616755236
RUNGTAIR,Rungta Irrigation Ltd,52.74,INR,-1.4021312394840157,9,0.018156142828324222,Producer manufacturing,Industrial machinery,75.58,INR,43,INR,BSE,,-12.012012012012004
JAYUSH,Jay Ushin Limited,843,INR,-1.4035087719298245,933,5.6855575868372945,Producer manufacturing,Auto parts: OEM,1601.75,INR,613.7,INR,BSE,,-13.891726251276813
